,Dataset,Subject,Retest,Ix,Fullname,Sxfm,Dxfm,Clustering,Degree,Homophilic,Homotopic
10127,UWM,0027260,2,1265,UWM_0027260_2,ptr,combat,(0.40049632032561394+0.0035256127529238396j),34.83272727276432,0.562401332954322,0.011669103206879078
10128,UWM,0027276,2,1266,UWM_0027276_2,raw,raw,(0.2610026276614068+0j),19.552910793657144,0.000692227370888529,0.9915947012872321
10129,UWM,0027276,2,1266,UWM_0027276_2,raw,zscore,(0.16378562140491715+0.05207413991924211j),39.870818996628245,1.570094712790478e-07,0.9905005203967073
10130,UWM,0027276,2,1266,UWM_0027276_2,raw,ptr,(0.5732209327377817+0j),43.66705539358602,0.0003891482543150566,0.9879254478088033
10131,UWM,0027276,2,1266,UWM_0027276_2,raw,combat,(0.21930313065928445+0.0020168029312603976j),18.368685072086084,0.00018150481418119398,0.9970010595934256
10132,UWM,0027276,2,1266,UWM_0027276_2,ptr,raw,(0.4324884314000036+0j),34.51071539496842,0.000692227370888529,0.9915947012872321
10133,UWM,0027276,2,1266,UWM_0027276_2,ptr,zscore,(0.19596154418663164+0.0721330005595646j),0.12145805710894808,3.1069551457381174e-08,0.9962260580208443
10134,UWM,0027276,2,1266,UWM_0027276_2,ptr,ptr,(0.4337973048742581+0j),34.15127951967547,0.0007720392153493054,0.9741095394885434
10135,UWM,0027276,2,1266,UWM_0027276_2,ptr,combat,(0.38094313507807787+0.004429803219226524j),34.69730837099988,0.00019966477725651203,0.998320035285169
10136,UWM,0027261,1,1267,UWM_0027261_1,raw,raw,(0.1722769134407916+0j),13.745718317371429,0.620548198722531,0.599652321245936
10137,UWM,0027261,1,1267,UWM_0027261_1,raw,zscore,(0.13900132227121115+0.07045075545639767j),-7.315909363208195,0.166758592800895,0.5871070700510315
10138,UWM,0027261,1,1267,UWM_0027261_1,raw,ptr,(0.40306229560908563+0j),32.506997084548104,0.8703760502607746,0.49356538236116787
10139,UWM,0027261,1,1267,UWM_0027261_1,raw,combat,(0.16920506110355554+0.003911134250074472j),12.986012923414886,0.6746033562527034,0.7812193394414724
10140,UWM,0027261,1,1267,UWM_0027261_1,ptr,raw,(0.4268724966761004+0j),34.51071539496842,0.620548198722531,0.599652321245936
10141,UWM,0027261,1,1267,UWM_0027261_1,ptr,zscore,(0.22251432526509263+0.11136981168453218j),0.1590070738046677,0.24351416822983157,0.5469623189756453
10142,UWM,0027261,1,1267,UWM_0027261_1,ptr,ptr,(0.4332073682872411+0j),34.55116264837218,0.8559994842726169,0.43799352210717246
10143,UWM,0027261,1,1267,UWM_0027261_1,ptr,combat,(0.38894154086998745+0.0065353723985082145j),34.77565880518421,0.6677379276604795,0.7388547578977906
10144,UWM,0027277,1,1268,UWM_0027277_1,raw,raw,(0.2090202761564252+0j),15.455112720428568,0.9905906103747694,0.12591711278341272
10145,UWM,0027277,1,1268,UWM_0027277_1,raw,zscore,(0.13352077876649038+0.05808114328755508j),6.832994744296892,0.910255602005607,0.043261703173661833
10146,UWM,0027277,1,1268,UWM_0027277_1,raw,ptr,(0.4558854216802504+0j),36.10728862973761,0.9996907056344049,0.015186143869660093
10147,UWM,0027277,1,1268,UWM_0027277_1,raw,combat,(0.19072863756429448+0.0029583862513456573j),14.667797731471722,0.9911384972984735,0.2219332253191661
10148,UWM,0027277,1,1268,UWM_0027277_1,ptr,raw,(0.4291902266368549+0j),34.510715394968415,0.9905906103747694,0.12591711278341272
10149,UWM,0027277,1,1268,UWM_0027277_1,ptr,zscore,(0.18821904485480717+0.08572947862195437j),0.07136999412956817,0.9437293743556877,0.07092415508563688
10150,UWM,0027277,1,1268,UWM_0027277_1,ptr,ptr,(0.43289168151332785+0j),34.373192945794514,0.9997441293674818,0.013675388881661912
10151,UWM,0027277,1,1268,UWM_0027277_1,ptr,combat,(0.3870435951374449+0.005396826890125045j),34.73026644498217,0.9925594021087301,0.24565078040733457
10152,UWM,0027261,2,1269,UWM_0027261_2,raw,raw,(0.203534792913155+0j),15.712337058114285,0.7412084912658731,0.34705385543591416
10153,UWM,0027261,2,1269,UWM_0027261_2,raw,zscore,(0.12346233434243667+0.0535028425708618j),8.006602755797354,0.3469584963987935,0.3806545326217588
10154,UWM,0027261,2,1269,UWM_0027261_2,raw,ptr,(0.46186929564815166+0j),36.42157434402333,0.9254283192783457,0.23679104912767268
10155,UWM,0027261,2,1269,UWM_0027261_2,raw,combat,(0.2041602060673585+0.0027812654363932056j),14.737162125514025,0.734087231007814,0.612747277398315
10156,UWM,0027261,2,1269,UWM_0027261_2,ptr,raw,(0.4299919233057682+0j),34.51071539496842,0.7412084912658731,0.34705385543591416
10157,UWM,0027261,2,1269,UWM_0027261_2,ptr,zscore,(0.20865451323928927+0.09505729683441123j),-1.0120307251570904,0.3797823716983345,0.27553295720703075
10158,UWM,0027261,2,1269,UWM_0027261_2,ptr,ptr,(0.43015126470210047+0j),34.19583244158715,0.9271011690008115,0.2844337035587851
10159,UWM,0027261,2,1269,UWM_0027261_2,ptr,combat,(0.39923963720207173+0.004623455409189109j),34.66617984997739,0.7567702016877018,0.5358872063222964
10160,UWM,0027279,2,1270,UWM_0027279_2,raw,raw,(0.18142399863077288+0j),13.74928809533143,0.8778847332290214,0.8257923217776334
10161,UWM,0027279,2,1270,UWM_0027279_2,raw,zscore,(0.13286003495772686+0.0658626081860959j),-6.789017483921946,0.5059179158377984,0.7707315083464898
10162,UWM,0027279,2,1270,UWM_0027279_2,raw,ptr,(0.4186982430149177+0j),33.052478134110785,0.9801999357733292,0.5999380444729019
10163,UWM,0027279,2,1270,UWM_0027279_2,raw,combat,(0.17452919231345498+0.0033320806133440967j),13.018213175144943,0.910712615724981,0.8992663338538133
10164,UWM,0027279,2,1270,UWM_0027279_2,ptr,raw,(0.42626181097868654+0j),34.510715394968415,0.8778847332290214,0.8257923217776334
10165,UWM,0027279,2,1270,UWM_0027279_2,ptr,zscore,(0.20862261121710612+0.10329260170516445j),0.6995850413317166,0.5409759201456039,0.8467104307063886
10166,UWM,0027279,2,1270,UWM_0027279_2,ptr,ptr,(0.440743564384032+0j),34.807959172644004,0.9612195966634876,0.6440378392038494
10167,UWM,0027279,2,1270,UWM_0027279_2,ptr,combat,(0.3635211347086365+0.005655743686004678j),34.764596256956104,0.9023586258310292,0.8933171373432474
10168,UWM,0027262,1,1271,UWM_0027262_1,raw,raw,(0.19897403833543997+0j),14.553149777171427,0.884613070613145,0.05508351597899315
10169,UWM,0027262,1,1271,UWM_0027262_1,raw,zscore,(0.14282403779104852+0.0692854142644733j),0.8403031206355105,0.5055634285966016,0.011210073648187139
10170,UWM,0027262,1,1271,UWM_0027262_1,raw,ptr,(0.440687520786037+0j),34.89737609329446,0.949002376817532,0.008691840951602239
10171,UWM,0027262,1,1271,UWM_0027262_1,raw,combat,(0.1934579713606292+0.002320752840263251j),13.720543102606287,0.8801759558050413,0.07009715979796202
10172,UWM,0027262,1,1271,UWM_0027262_1,ptr,raw,(0.42491821696270443+0j),34.510715394968415,0.884613070613145,0.05508351597899315
10173,UWM,0027262,1,1271,UWM_0027262_1,ptr,zscore,(0.21035813932577108+0.10169906829779646j),0.5463926596347808,0.5615895157037508,0.023858540959645187
10174,UWM,0027262,1,1271,UWM_0027262_1,ptr,ptr,(0.43354481484049434+0j),34.654275928425434,0.9443091801521013,0.004186452429471469
10175,UWM,0027262,1,1271,UWM_0027262_1,ptr,combat,(0.4185581154154726+0.004266213660152415j),34.748776804744665,0.892738427880071,0.09469968072362311
10176,UWM,0027279,1,1272,UWM_0027279_1,raw,raw,(0.17596321973174697+0j),13.431572232937146,0.9225963182236352,0.9707866281936399
10177,UWM,0027279,1,1272,UWM_0027279_1,raw,zscore,(0.13382381374588834+0.06956855242167058j),-8.747651910030644,0.858107411011552,0.9736110673672381
10178,UWM,0027279,1,1272,UWM_0027279_1,raw,ptr,(0.40608829237305805+0j),32.29562682215743,0.9987493875969881,0.9446460865636542
10179,UWM,0027279,1,1272,UWM_0027279_1,raw,combat,(0.16298644597523568+0.0026694031332369556j),12.68703610324039,0.9624283849517963,0.9927494267340212
10180,UWM,0027279,1,1272,UWM_0027279_1,ptr,raw,(0.4241809582159473+0j),34.51071539496842,0.9225963182236352,0.9707866281936399
10181,UWM,0027279,1,1272,UWM_0027279_1,ptr,zscore,(0.19860915627869055+0.09931287727550826j),0.7436148276666656,0.853966280241557,0.9775993616798303
10182,UWM,0027279,1,1272,UWM_0027279_1,ptr,ptr,(0.433010551866645+0j),34.55195358190898,0.997761800774521,0.9461616674206479
10183,UWM,0027279,1,1272,UWM_0027279_1,ptr,combat,(0.3711358992794625+0.005063161027669973j),34.724063023404604,0.9515452025745872,0.9898392567932408
10184,UWM,0027262,2,1273,UWM_0027262_2,raw,raw,(0.19995911736156416+0j),14.952114811914287,0.9368414553978117,0.998885914475716
10185,UWM,0027262,2,1273,UWM_0027262_2,raw,zscore,(0.15226245423078422+0.07581002850736955j),4.058018885630624,0.7033759382743565,0.9996058524503221
10186,UWM,0027262,2,1273,UWM_0027262_2,raw,ptr,(0.45477068604796783+0j),35.99708454810496,0.9832363334208035,0.9987198486358974
10187,UWM,0027262,2,1273,UWM_0027262_2,raw,combat,(0.17384677166952392+0.0034588460569116245j),14.154987131742747,0.9468867872593195,0.9998118495839053
10188,UWM,0027262,2,1273,UWM_0027262_2,ptr,raw,(0.42739648707661804+0j),34.51071539496842,0.9368414553978117,0.998885914475716
10189,UWM,0027262,2,1273,UWM_0027262_2,ptr,zscore,(0.2074361632551589+0.1034718624461135j),-0.2773987963277106,0.7046601204108991,0.9998400046120605
10190,UWM,0027262,2,1273,UWM_0027262_2,ptr,ptr,(0.43419416687038404+0j),34.77303911984439,0.9798816475087441,0.9994946902654769
10191,UWM,0027262,2,1273,UWM_0027262_2,ptr,combat,(0.3913270611635335+0.007303616183854538j),34.683867707979346,0.9508998594663977,0.9998553849572901
10192,UWM,0027280,1,1274,UWM_0027280_1,raw,raw,(0.16366676511353515+0j),12.125333825942857,0.7570613462222082,0.8087590065635697
10193,UWM,0027280,1,1274,UWM_0027280_1,raw,zscore,(0.13874691446288268+0.08058666833312045j),-19.60466686023822,0.34172363497834446,0.8659666580230566
10194,UWM,0027280,1,1274,UWM_0027280_1,raw,ptr,(0.3599168337169562+0j),29.176967930029157,0.9472036836350554,0.7315531052596338
10195,UWM,0027280,1,1274,UWM_0027280_1,raw,combat,(0.15842594287450976+0.003862262107892152j),11.478647523868682,0.8602014176368057,0.9161823097061207
10196,UWM,0027280,1,1274,UWM_0027280_1,ptr,raw,(0.4262536995994564+0j),34.510715394968415,0.7570613462222082,0.8087590065635697
10197,UWM,0027280,1,1274,UWM_0027280_1,ptr,zscore,(0.19550848471593624+0.10123963328146253j),0.47966639793269794,0.47669928448643567,0.8481552397929142
10198,UWM,0027280,1,1274,UWM_0027280_1,ptr,ptr,(0.43062080413902193+0j),34.55638301348429,0.9448291777554396,0.7191629289772897
10199,UWM,0027280,1,1274,UWM_0027280_1,ptr,combat,(0.37474935212180566+0.006040515221943455j),34.76919221530877,0.8343442003253191,0.9154460847527239
10200,UWM,0027263,1,1275,UWM_0027263_1,raw,raw,(0.1958502035718363+0j),14.416456543485713,0.4774876038589904,0.49125864233174643
10201,UWM,0027263,1,1275,UWM_0027263_1,raw,zscore,(0.14505456779771048+0.07220357341380222j),-1.4405301659758787,0.1935805860549742,0.6649642925489454
10202,UWM,0027263,1,1275,UWM_0027263_1,raw,ptr,(0.42977904846596665+0j),34.1731778425656,0.820741237433255,0.6061717530925244
10203,UWM,0027263,1,1275,UWM_0027263_1,raw,combat,(0.19932461952045316+0.004197075180497546j),13.672558523022046,0.5066752037687926,0.7428778439441185
10204,UWM,0027263,1,1275,UWM_0027263_1,ptr,raw,(0.42859057548271434+0j),34.51071539496842,0.4774876038589904,0.49125864233174643
10205,UWM,0027263,1,1275,UWM_0027263_1,ptr,zscore,(0.21669472607952808+0.10596692067457449j),0.4186941272161389,0.13935411050057034,0.569797189418668
10206,UWM,0027263,1,1275,UWM_0027263_1,ptr,ptr,(0.43338446949484905+0j),34.48799298995802,0.7981688130885145,0.6626948193805369
10207,UWM,0027263,1,1275,UWM_0027263_1,ptr,combat,(0.39968464039759366+0.007463467319743928j),34.81662289500108,0.5140853504916754,0.6708959258677072
10208,UWM,0027280,2,1276,UWM_0027280_2,raw,raw,(0.19057576081956096+0j),13.49505035721714,0.6665491747366059,0.9895223388024478
10209,UWM,0027280,2,1276,UWM_0027280_2,raw,zscore,(0.14437842358687009+0.07533944345797731j),-9.239097457107862,0.08731143503427197,0.9893414593060245
10210,UWM,0027280,2,1276,UWM_0027280_2,raw,ptr,(0.4053458744018282+0j),32.40349854227405,0.6516209002433528,0.9709186314422578
10211,UWM,0027280,2,1276,UWM_0027280_2,raw,combat,(0.17261007966109224+0.003194019779268074j),12.702636488450018,0.5488058785582359,0.9974325436066592
10212,UWM,0027280,2,1276,UWM_0027280_2,ptr,raw,(0.4247674735219516+0j),34.51071539496842,0.6665491747366059,0.9895223388024478
10213,UWM,0027280,2,1276,UWM_0027280_2,ptr,zscore,(0.20153557811786887+0.10046924048246927j),0.315907172174202,0.19750732832279683,0.99103344717438
10214,UWM,0027280,2,1276,UWM_0027280_2,ptr,ptr,(0.4338789405304477+0j),34.67879256099501,0.6952554185553816,0.9708442644559806
10215,UWM,0027280,2,1276,UWM_0027280_2,ptr,combat,(0.39569238528097983+0.004544015132112893j),34.74651908459552,0.5954251960398086,0.9972982228690028
10216,UWM,0027263,2,1277,UWM_0027263_2,raw,raw,(0.19951810459430538+0j),15.416103876200003,0.42338824394163216,0.03256234617084496
10217,UWM,0027263,2,1277,UWM_0027263_2,raw,zscore,(0.13057122213708772+0.06175068422521341j),4.961008795337539,0.07085272654182051,0.0027081260190744854
10218,UWM,0027263,2,1277,UWM_0027263_2,raw,ptr,(0.45851760432532657+0j),36.08104956268222,0.6961221916064398,0.007980570816459212
10219,UWM,0027263,2,1277,UWM_0027263_2,raw,combat,(0.20398594301474707+0.002179757772757293j),14.562402712472277,0.4147243059770429,0.03004448643208542
10220,UWM,0027263,2,1277,UWM_0027263_2,ptr,raw,(0.42898338101508926+0j),34.510715394968415,0.42338824394163216,0.03256234617084496
10221,UWM,0027263,2,1277,UWM_0027263_2,ptr,zscore,(0.19050989747327443+0.09204704184688557j),0.09685294615585574,0.12363933872491273,0.002186405758744667
10222,UWM,0027263,2,1277,UWM_0027263_2,ptr,ptr,(0.43507654997844225+0j),34.414150880517006,0.6605627775925051,0.004815343232854537
10223,UWM,0027263,2,1277,UWM_0027263_2,ptr,combat,(0.40002096851850377+0.003988724953467762j),34.7197032462863,0.458487184370013,0.036513799079833084
10224,UWM,0027281,1,1278,UWM_0027281_1,raw,raw,(0.21701882331670033+0j),17.10881954831429,0.10111627887241298,0.8782765544555174
10225,UWM,0027281,1,1278,UWM_0027281_1,raw,zscore,(0.15694578497351666+0.06692957054917187j),19.485194249545714,0.002353925383199114,0.799729137289055
10226,UWM,0027281,1,1278,UWM_0027281_1,raw,ptr,(0.5191321979213273+0j),40.03206997084548,0.12420486823821242,0.6748703489290478
10227,UWM,0027281,1,1278,UWM_0027281_1,raw,combat,(0.1951005493604428+0.001228755089726501j),16.18322442009812,0.13908576280376828,0.9279725474401385
10228,UWM,0027281,1,1278,UWM_0027281_1,ptr,raw,(0.4292621124181127+0j),34.51071539496842,0.10111627887241298,0.8782765544555174
10229,UWM,0027281,1,1278,UWM_0027281_1,ptr,zscore,(0.21523382743543365+0.09833900656634684j),0.6933239801037117,0.0014195865119420847,0.8394331888374755
10230,UWM,0027281,1,1278,UWM_0027281_1,ptr,ptr,(0.43897177001179727+0j),34.528763091943816,0.11458842869676483,0.7908323885261732
10231,UWM,0027281,1,1278,UWM_0027281_1,ptr,combat,(0.39641102074071155+0.0026608252387855273j),34.78277282264454,0.1281435190901412,0.9224942706976088
10232,UWM,0027264,1,1279,UWM_0027264_1,raw,raw,(0.1839913215350944+0j),14.291319972828571,0.9983902176406637,0.13701592228577192
10233,UWM,0027264,1,1279,UWM_0027264_1,raw,zscore,(0.13698118456536626+0.06677003403944337j),-1.6416515464177361,0.97205944083373,0.17651400230717773
10234,UWM,0027264,1,1279,UWM_0027264_1,raw,ptr,(0.42035283754960046+0j),33.74518950437318,0.9999412699204012,0.23632033640271355
10235,UWM,0027264,1,1279,UWM_0027264_1,raw,combat,(0.18008279892494614+0.003536788813624478j),13.506777231203609,0.9981935746573569,0.42129600520740174
10236,UWM,0027264,1,1279,UWM_0027264_1,ptr,raw,(0.4278014452776394+0j),34.51071539496842,0.9983902176406637,0.13701592228577192
10237,UWM,0027264,1,1279,UWM_0027264_1,ptr,zscore,(0.20633371289131155+0.10206928170558617j),-0.9555251269930167,0.983643198036702,0.13501021983911898
10238,UWM,0027264,1,1279,UWM_0027264_1,ptr,ptr,(0.42613153578384216+0j),34.23961753506597,0.9998711054153815,0.2335014545465084
10239,UWM,0027264,1,1279,UWM_0027264_1,ptr,combat,(0.37909433919608526+0.006056033925875812j),34.736805704140906,0.9982021944693731,0.28864159356702374
10240,UWM,0027281,2,1280,UWM_0027281_2,raw,raw,(0.18494144515308067+0j),14.607783916062857,0.387277805829639,0.8298736556636569
10241,UWM,0027281,2,1280,UWM_0027281_2,raw,zscore,(0.15025144635874285+0.07360484506050607j),-0.42572419173636705,0.02039966642663006,0.8541555225212708
10242,UWM,0027281,2,1280,UWM_0027281_2,raw,ptr,(0.4284205482268953+0j),34.465306122448986,0.5018576570443991,0.8492107125607444
10243,UWM,0027281,2,1280,UWM_0027281_2,raw,combat,(0.18024894229322624+0.0051910715623070414j),13.732780027719311,0.42228149311116675,0.88528222082962
10244,UWM,0027281,2,1280,UWM_0027281_2,ptr,raw,(0.4281195793007816+0j),34.51071539496842,0.387277805829639,0.8298736556636569
10245,UWM,0027281,2,1280,UWM_0027281_2,ptr,zscore,(0.24629248206866303+0.12167436957103711j),-1.6928895767178835,0.029337973178890572,0.8581679231426713
10246,UWM,0027281,2,1280,UWM_0027281_2,ptr,ptr,(0.43380267226399477+0j),34.696091154124545,0.4962969682850812,0.847722103950578
10247,UWM,0027281,2,1280,UWM_0027281_2,ptr,combat,(0.39186962192510194+0.007790131677587598j),34.53588910410492,0.3757755852006409,0.8964146592674163
10248,UWM,0027264,2,1281,UWM_0027264_2,raw,raw,(0.1461055375684479+0j),11.141308334217143,0.9718880172566752,0.5951735229850118
10249,UWM,0027264,2,1281,UWM_0027264_2,raw,zscore,(0.15079516469252122+0.0978861510657059j),-27.516205015558153,0.7918714271230223,0.5373747444621773
10250,UWM,0027264,2,1281,UWM_0027264_2,raw,ptr,(0.31846494481430154+0j),26.60728862973761,0.9986144467486536,0.3235608098291047
10251,UWM,0027264,2,1281,UWM_0027264_2,raw,combat,(0.1453951919914698+0.004590552671641171j),10.482836805639732,0.9611847524495766,0.7434812560806278
10252,UWM,0027264,2,1281,UWM_0027264_2,ptr,raw,(0.42721328827853483+0j),34.51071539496843,0.9718880172566752,0.5951735229850118
10253,UWM,0027264,2,1281,UWM_0027264_2,ptr,zscore,(0.21125385102197275+0.11269096625695761j),-0.590108304263316,0.8758027885002083,0.4812157668553002
10254,UWM,0027264,2,1281,UWM_0027264_2,ptr,ptr,(0.4258020644907742+0j),34.366629702018564,0.998571754887443,0.42221417409706763
10255,UWM,0027264,2,1281,UWM_0027264_2,ptr,combat,(0.3915555669914952+0.006161236712784841j),34.77156605934157,0.9787265462216981,0.7308250259699101
10256,UWM,0027282,1,1282,UWM_0027282_1,raw,raw,(0.17891847510922776+0j),14.379844600171424,0.9982590351405171,0.22173035562166904
10257,UWM,0027282,1,1282,UWM_0027282_1,raw,zscore,(0.12312290308711994+0.06285235350664718j),-1.343806342988767,0.9308636668986928,0.1716171077785683
10258,UWM,0027282,1,1282,UWM_0027282_1,raw,ptr,(0.4304327143497749+0j),34.307871720116616,0.9994852730641358,0.11724205505055219
10259,UWM,0027282,1,1282,UWM_0027282_1,raw,combat,(0.17728427043242442+0.003130660967592329j),13.581605332353332,0.9969639688367944,0.3048916766224809
10260,UWM,0027282,1,1282,UWM_0027282_1,ptr,raw,(0.42531492270952065+0j),34.51071539496842,0.9982590351405171,0.22173035562166904
10261,UWM,0027282,1,1282,UWM_0027282_1,ptr,zscore,(0.2037725359191927+0.10298432978634905j),0.26193038623213666,0.9728884103195794,0.19024558061735874
10262,UWM,0027282,1,1282,UWM_0027282_1,ptr,ptr,(0.43244938926961957+0j),34.53584739809834,0.9996067989795069,0.08566778541780146
10263,UWM,0027282,1,1282,UWM_0027282_1,ptr,combat,(0.40061236862353616+0.006591688883890106j),34.70611024172729,0.9985831088945805,0.3031057871925997
10264,UWM,0027265,1,1283,UWM_0027265_1,raw,raw,(0.16832713220215073+0j),12.959711116614288,0.9919058570362449,0.1824876838247556
10265,UWM,0027265,1,1283,UWM_0027265_1,raw,zscore,(0.14762675477384515+0.07935742366872998j),-13.778887840525208,0.9675450127936632,0.14797730574919976
10266,UWM,0027265,1,1283,UWM_0027265_1,raw,ptr,(0.3799745175596436+0j),30.577259475218664,0.9999700710086538,0.10126501485111111
10267,UWM,0027265,1,1283,UWM_0027265_1,raw,combat,(0.16606995869420763+0.003992211155395353j),12.243145626978771,0.9957690898703058,0.2642810619234342
