,Sxfm,Dxfm,Dataset1,Dataset2,Average
5226,ptr,combat,HNU1,JHNU,0.49287135215445255
5227,ptr,combat,HNU1,MRN_1,0.49288577208753825
5228,ptr,combat,HNU1,NYU_1,0.4928979206937825
5229,ptr,combat,HNU1,NYU_2,0.49291457136459893
5230,ptr,combat,HNU1,SWU1,0.4928493306953515
5231,ptr,combat,HNU1,SWU2,0.49287129068152885
5232,ptr,combat,HNU1,SWU3,0.49285844835040793
5233,ptr,combat,HNU1,SWU4,0.49290127533526124
5234,ptr,combat,HNU1,UPSM_1,0.4929022780724424
5235,ptr,combat,HNU1,UWM,0.49288088570833993
5236,ptr,combat,HNU1,Utah1,0.492878544917893
5237,ptr,combat,HNU1,XHCUMS,0.4929120353165551
5238,ptr,combat,IACAS_1,BMB_1,0.49285779328205853
5239,ptr,combat,IACAS_1,BNU1,0.4928999306307969
5240,ptr,combat,IACAS_1,BNU2,0.4928385020276848
5241,ptr,combat,IACAS_1,BNU3,0.49282437093490394
5242,ptr,combat,IACAS_1,HNU1,0.4928849925360066
5243,ptr,combat,IACAS_1,IACAS_1,0.4928776487201736
5244,ptr,combat,IACAS_1,IBATRT,0.49288288827586557
5245,ptr,combat,IACAS_1,IPCAS_1,0.49284602049745807
5246,ptr,combat,IACAS_1,IPCAS_2,0.4928476205047836
5247,ptr,combat,IACAS_1,IPCAS_3,0.49282405204507385
5248,ptr,combat,IACAS_1,IPCAS_4,0.4929281572253016
5249,ptr,combat,IACAS_1,IPCAS_5,0.4928015443454149
5250,ptr,combat,IACAS_1,IPCAS_6,0.49279319318767273
5251,ptr,combat,IACAS_1,IPCAS_7,0.4928317747519672
5252,ptr,combat,IACAS_1,IPCAS_8,0.4929002038678101
5253,ptr,combat,IACAS_1,JHNU,0.49283526769164876
5254,ptr,combat,IACAS_1,MRN_1,0.4928814585937177
5255,ptr,combat,IACAS_1,NYU_1,0.4929160713008095
5256,ptr,combat,IACAS_1,NYU_2,0.4929262786250781
5257,ptr,combat,IACAS_1,SWU1,0.49279447454189135
5258,ptr,combat,IACAS_1,SWU2,0.49283308174493495
5259,ptr,combat,IACAS_1,SWU3,0.49278606077403897
5260,ptr,combat,IACAS_1,SWU4,0.4929078622215462
5261,ptr,combat,IACAS_1,UPSM_1,0.49291430311344275
5262,ptr,combat,IACAS_1,UWM,0.49286693191972525
5263,ptr,combat,IACAS_1,Utah1,0.4928604579013811
5264,ptr,combat,IACAS_1,XHCUMS,0.4929322355300713
5265,ptr,combat,IBATRT,BMB_1,0.49286554612681904
5266,ptr,combat,IBATRT,BNU1,0.4928990056072736
5267,ptr,combat,IBATRT,BNU2,0.49285030813912595
5268,ptr,combat,IBATRT,BNU3,0.4928375251622374
5269,ptr,combat,IBATRT,HNU1,0.49288619668455586
5270,ptr,combat,IBATRT,IACAS_1,0.49288288827586557
5271,ptr,combat,IBATRT,IBATRT,0.49288577003149586
5272,ptr,combat,IBATRT,IPCAS_1,0.4928564662972452
5273,ptr,combat,IBATRT,IPCAS_2,0.4928604978906454
5274,ptr,combat,IBATRT,IPCAS_3,0.4928421643007576
5275,ptr,combat,IBATRT,IPCAS_4,0.49291772328531225
5276,ptr,combat,IBATRT,IPCAS_5,0.4928270674056338
5277,ptr,combat,IBATRT,IPCAS_6,0.49281747018817146
5278,ptr,combat,IBATRT,IPCAS_7,0.49284376000072355
5279,ptr,combat,IBATRT,IPCAS_8,0.49289859394311636
5280,ptr,combat,IBATRT,JHNU,0.4928522631754978
5281,ptr,combat,IBATRT,MRN_1,0.4928848665023493
5282,ptr,combat,IBATRT,NYU_1,0.49291083195797286
5283,ptr,combat,IBATRT,NYU_2,0.4929239656593837
5284,ptr,combat,IBATRT,SWU1,0.4928152734878044
5285,ptr,combat,IBATRT,SWU2,0.4928513781411553
5286,ptr,combat,IBATRT,SWU3,0.4928198524775205
5287,ptr,combat,IBATRT,SWU4,0.4929068253343688
5288,ptr,combat,IBATRT,UPSM_1,0.49291176579051876
5289,ptr,combat,IBATRT,UWM,0.4928743284177388
5290,ptr,combat,IBATRT,Utah1,0.4928694167600133
5291,ptr,combat,IBATRT,XHCUMS,0.4929272977663682
5292,ptr,combat,IPCAS_1,BMB_1,0.4928399569624424
5293,ptr,combat,IPCAS_1,BNU1,0.4928696588018621
5294,ptr,combat,IPCAS_1,BNU2,0.4928254179122445
5295,ptr,combat,IPCAS_1,BNU3,0.49281583690270236
5296,ptr,combat,IPCAS_1,HNU1,0.49287103491578144
5297,ptr,combat,IPCAS_1,IACAS_1,0.49284602049745807
5298,ptr,combat,IPCAS_1,IBATRT,0.4928564662972452
5299,ptr,combat,IPCAS_1,IPCAS_1,0.49283076126720055
5300,ptr,combat,IPCAS_1,IPCAS_2,0.4928279858623059
5301,ptr,combat,IPCAS_1,IPCAS_3,0.49281268243149
5302,ptr,combat,IPCAS_1,IPCAS_4,0.492874097670487
5303,ptr,combat,IPCAS_1,IPCAS_5,0.4927967942813693
5304,ptr,combat,IPCAS_1,IPCAS_6,0.49279141724050873
5305,ptr,combat,IPCAS_1,IPCAS_7,0.4928213865412792
5306,ptr,combat,IPCAS_1,IPCAS_8,0.4928525187010281
5307,ptr,combat,IPCAS_1,JHNU,0.4928189189045454
5308,ptr,combat,IPCAS_1,MRN_1,0.4928538845730345
5309,ptr,combat,IPCAS_1,NYU_1,0.4928757956293997
5310,ptr,combat,IPCAS_1,NYU_2,0.49291279039186303
5311,ptr,combat,IPCAS_1,SWU1,0.49279259517227675
5312,ptr,combat,IPCAS_1,SWU2,0.49281691675624545
5313,ptr,combat,IPCAS_1,SWU3,0.49278642651893284
5314,ptr,combat,IPCAS_1,SWU4,0.49289471136136187
5315,ptr,combat,IPCAS_1,UPSM_1,0.4928924781749491
5316,ptr,combat,IPCAS_1,UWM,0.492841996055109
5317,ptr,combat,IPCAS_1,Utah1,0.49283778297295117
5318,ptr,combat,IPCAS_1,XHCUMS,0.4929075502521958
5319,ptr,combat,IPCAS_2,BMB_1,0.4928395201448377
5320,ptr,combat,IPCAS_2,BNU1,0.4928770390484345
5321,ptr,combat,IPCAS_2,BNU2,0.49282138071859516
5322,ptr,combat,IPCAS_2,BNU3,0.4928102159382791
5323,ptr,combat,IPCAS_2,HNU1,0.4928746965031295
5324,ptr,combat,IPCAS_2,IACAS_1,0.4928476205047836
5325,ptr,combat,IPCAS_2,IBATRT,0.4928604978906454
5326,ptr,combat,IPCAS_2,IPCAS_1,0.4928279858623059
5327,ptr,combat,IPCAS_2,IPCAS_2,0.4928233329776297
5328,ptr,combat,IPCAS_2,IPCAS_3,0.4928035266086581
5329,ptr,combat,IPCAS_2,IPCAS_4,0.4928878786969716
5330,ptr,combat,IPCAS_2,IPCAS_5,0.49278136439301823
5331,ptr,combat,IPCAS_2,IPCAS_6,0.49277676566507456
5332,ptr,combat,IPCAS_2,IPCAS_7,0.4928168848053023
5333,ptr,combat,IPCAS_2,IPCAS_8,0.49285779229959453
5334,ptr,combat,IPCAS_2,JHNU,0.4928107167766317
5335,ptr,combat,IPCAS_2,MRN_1,0.4928574650113519
5336,ptr,combat,IPCAS_2,NYU_1,0.4928867498739478
5337,ptr,combat,IPCAS_2,NYU_2,0.49291859539371663
5338,ptr,combat,IPCAS_2,SWU1,0.49278050552491126
5339,ptr,combat,IPCAS_2,SWU2,0.49280755633661627
5340,ptr,combat,IPCAS_2,SWU3,0.4927641061495371
5341,ptr,combat,IPCAS_2,SWU4,0.49289962382233066
5342,ptr,combat,IPCAS_2,UPSM_1,0.49290030990000117
5343,ptr,combat,IPCAS_2,UWM,0.4928420777093255
5344,ptr,combat,IPCAS_2,Utah1,0.4928365269369074
5345,ptr,combat,IPCAS_2,XHCUMS,0.49291760729411893
5346,ptr,combat,IPCAS_3,BMB_1,0.4928240979148276
5347,ptr,combat,IPCAS_3,BNU1,0.4928584043170326
5348,ptr,combat,IPCAS_3,BNU2,0.4928067265998222
5349,ptr,combat,IPCAS_3,BNU3,0.4927977809856831
5350,ptr,combat,IPCAS_3,HNU1,0.4928656876006827
5351,ptr,combat,IPCAS_3,IACAS_1,0.49282405204507385
5352,ptr,combat,IPCAS_3,IBATRT,0.4928421643007576
5353,ptr,combat,IPCAS_3,IPCAS_1,0.49281268243149
5354,ptr,combat,IPCAS_3,IPCAS_2,0.4928035266086581
5355,ptr,combat,IPCAS_3,IPCAS_3,0.49278625951775956
5356,ptr,combat,IPCAS_3,IPCAS_4,0.49285790253541817
5357,ptr,combat,IPCAS_3,IPCAS_5,0.4927641974206312
5358,ptr,combat,IPCAS_3,IPCAS_6,0.49276232485112015
5359,ptr,combat,IPCAS_3,IPCAS_7,0.49280391577710697
5360,ptr,combat,IPCAS_3,IPCAS_8,0.4928266738083491
5361,ptr,combat,IPCAS_3,JHNU,0.492790676429821
5362,ptr,combat,IPCAS_3,MRN_1,0.49283798880528507
5363,ptr,combat,IPCAS_3,NYU_1,0.4928637047835357
5364,ptr,combat,IPCAS_3,NYU_2,0.49291188622437826
5365,ptr,combat,IPCAS_3,SWU1,0.4927680006754559
5366,ptr,combat,IPCAS_3,SWU2,0.49278684449222426
5367,ptr,combat,IPCAS_3,SWU3,0.49274556210446485
5368,ptr,combat,IPCAS_3,SWU4,0.4928924012169615
5369,ptr,combat,IPCAS_3,UPSM_1,0.4928884219159308
5370,ptr,combat,IPCAS_3,UWM,0.4928219523682351
5371,ptr,combat,IPCAS_3,Utah1,0.49281701939198747
5372,ptr,combat,IPCAS_3,XHCUMS,0.4929052777988304
5373,ptr,combat,IPCAS_4,BMB_1,0.49288592125965486
5374,ptr,combat,IPCAS_4,BNU1,0.4929350849913896
5375,ptr,combat,IPCAS_4,BNU2,0.4928651546074303
5376,ptr,combat,IPCAS_4,BNU3,0.49284610539799173
5377,ptr,combat,IPCAS_4,HNU1,0.4928994291984321
5378,ptr,combat,IPCAS_4,IACAS_1,0.4929281572253016
5379,ptr,combat,IPCAS_4,IBATRT,0.49291772328531225
5380,ptr,combat,IPCAS_4,IPCAS_1,0.492874097670487
5381,ptr,combat,IPCAS_4,IPCAS_2,0.4928878786969716
5382,ptr,combat,IPCAS_4,IPCAS_3,0.49285790253541817
5383,ptr,combat,IPCAS_4,IPCAS_4,0.4929976064198526
5384,ptr,combat,IPCAS_4,IPCAS_5,0.49283604191490327
5385,ptr,combat,IPCAS_4,IPCAS_6,0.4928203583799773
5386,ptr,combat,IPCAS_4,IPCAS_7,0.4928546091878787
5387,ptr,combat,IPCAS_4,IPCAS_8,0.4929780316738966
5388,ptr,combat,IPCAS_4,JHNU,0.4928768936172417
5389,ptr,combat,IPCAS_4,MRN_1,0.4929193918444235
5390,ptr,combat,IPCAS_4,NYU_1,0.49296280735904185
5391,ptr,combat,IPCAS_4,NYU_2,0.49293661088033186
5392,ptr,combat,IPCAS_4,SWU1,0.4928168059589538
5393,ptr,combat,IPCAS_4,SWU2,0.4928770158232178
5394,ptr,combat,IPCAS_4,SWU3,0.49282588041119196
5395,ptr,combat,IPCAS_4,SWU4,0.49291908339784496
5396,ptr,combat,IPCAS_4,UPSM_1,0.4929341109796879
5397,ptr,combat,IPCAS_4,UWM,0.49290725849346795
5398,ptr,combat,IPCAS_4,Utah1,0.49289926512963145
5399,ptr,combat,IPCAS_4,XHCUMS,0.492952811025074
5400,ptr,combat,IPCAS_5,BMB_1,0.4928094587684747
5401,ptr,combat,IPCAS_5,BNU1,0.49284496708217707
5402,ptr,combat,IPCAS_5,BNU2,0.492790795420465
5403,ptr,combat,IPCAS_5,BNU3,0.4927833110601046
5404,ptr,combat,IPCAS_5,HNU1,0.49285961163076064
5405,ptr,combat,IPCAS_5,IACAS_1,0.4928015443454149
5406,ptr,combat,IPCAS_5,IBATRT,0.4928270674056338
5407,ptr,combat,IPCAS_5,IPCAS_1,0.4927967942813693
5408,ptr,combat,IPCAS_5,IPCAS_2,0.49278136439301823
5409,ptr,combat,IPCAS_5,IPCAS_3,0.4927641974206312
5410,ptr,combat,IPCAS_5,IPCAS_4,0.49283604191490327
5411,ptr,combat,IPCAS_5,IPCAS_5,0.4927381240331156
5412,ptr,combat,IPCAS_5,IPCAS_6,0.49274011871018314
5413,ptr,combat,IPCAS_5,IPCAS_7,0.49278952224859085
5414,ptr,combat,IPCAS_5,IPCAS_8,0.4927974132594423
5415,ptr,combat,IPCAS_5,JHNU,0.49276588326282283
5416,ptr,combat,IPCAS_5,MRN_1,0.49282139016543974
5417,ptr,combat,IPCAS_5,NYU_1,0.4928477643665343
5418,ptr,combat,IPCAS_5,NYU_2,0.4929089104284655
5419,ptr,combat,IPCAS_5,SWU1,0.4927496436587308
5420,ptr,combat,IPCAS_5,SWU2,0.4927604284731165
5421,ptr,combat,IPCAS_5,SWU3,0.49271283611387523
5422,ptr,combat,IPCAS_5,SWU4,0.4928885485011799
5423,ptr,combat,IPCAS_5,UPSM_1,0.49288183072265956
5424,ptr,combat,IPCAS_5,UWM,0.492802458554187
5425,ptr,combat,IPCAS_5,Utah1,0.4927973842626462
5426,ptr,combat,IPCAS_5,XHCUMS,0.4928994292282164
5427,ptr,combat,IPCAS_6,BMB_1,0.49280278798739824
5428,ptr,combat,IPCAS_6,BNU1,0.4928334718599576
5429,ptr,combat,IPCAS_6,BNU2,0.4927862139604945
5430,ptr,combat,IPCAS_6,BNU3,0.49278000627794555
5431,ptr,combat,IPCAS_6,HNU1,0.49285293334173286
5432,ptr,combat,IPCAS_6,IACAS_1,0.49279319318767273
5433,ptr,combat,IPCAS_6,IBATRT,0.49281747018817146
5434,ptr,combat,IPCAS_6,IPCAS_1,0.49279141724050873
5435,ptr,combat,IPCAS_6,IPCAS_2,0.49277676566507456
5436,ptr,combat,IPCAS_6,IPCAS_3,0.49276232485112015
5437,ptr,combat,IPCAS_6,IPCAS_4,0.4928203583799773
5438,ptr,combat,IPCAS_6,IPCAS_5,0.49274011871018314
5439,ptr,combat,IPCAS_6,IPCAS_6,0.49274158147336594
5440,ptr,combat,IPCAS_6,IPCAS_7,0.4927855118679432
5441,ptr,combat,IPCAS_6,IPCAS_8,0.49278782901970714
5442,ptr,combat,IPCAS_6,JHNU,0.4927635162502199
5443,ptr,combat,IPCAS_6,MRN_1,0.4928119114151408
5444,ptr,combat,IPCAS_6,NYU_1,0.49283370255817344
5445,ptr,combat,IPCAS_6,NYU_2,0.4929024357210022
5446,ptr,combat,IPCAS_6,SWU1,0.4927498096807774
5447,ptr,combat,IPCAS_6,SWU2,0.492758871966606
5448,ptr,combat,IPCAS_6,SWU3,0.4927195866997892
5449,ptr,combat,IPCAS_6,SWU4,0.4928821797413131
5450,ptr,combat,IPCAS_6,UPSM_1,0.49287202512601447
5451,ptr,combat,IPCAS_6,UWM,0.49279498668216754
5452,ptr,combat,IPCAS_6,Utah1,0.4927907311136269
5453,ptr,combat,IPCAS_6,XHCUMS,0.4928884070763282
5454,ptr,combat,IPCAS_7,BMB_1,0.49282987900682634
5455,ptr,combat,IPCAS_7,BNU1,0.49285586808525533
5456,ptr,combat,IPCAS_7,BNU2,0.4928167270085424
5457,ptr,combat,IPCAS_7,BNU3,0.4928088187797905
5458,ptr,combat,IPCAS_7,HNU1,0.4928632433356747
5459,ptr,combat,IPCAS_7,IACAS_1,0.4928317747519672
5460,ptr,combat,IPCAS_7,IBATRT,0.49284376000072355
5461,ptr,combat,IPCAS_7,IPCAS_1,0.4928213865412792
5462,ptr,combat,IPCAS_7,IPCAS_2,0.4928168848053023
5463,ptr,combat,IPCAS_7,IPCAS_3,0.49280391577710697
5464,ptr,combat,IPCAS_7,IPCAS_4,0.4928546091878787
5465,ptr,combat,IPCAS_7,IPCAS_5,0.49278952224859085
5466,ptr,combat,IPCAS_7,IPCAS_6,0.4927855118679432
5467,ptr,combat,IPCAS_7,IPCAS_7,0.4928137528358862
5468,ptr,combat,IPCAS_7,IPCAS_8,0.492834766450043
5469,ptr,combat,IPCAS_7,JHNU,0.4928085525097705
5470,ptr,combat,IPCAS_7,MRN_1,0.4928408039312113
5471,ptr,combat,IPCAS_7,NYU_1,0.49285927435590593
5472,ptr,combat,IPCAS_7,NYU_2,0.49290568182867295
5473,ptr,combat,IPCAS_7,SWU1,0.49278723277105646
5474,ptr,combat,IPCAS_7,SWU2,0.4928064980804765
5475,ptr,combat,IPCAS_7,SWU3,0.4927798218042607
5476,ptr,combat,IPCAS_7,SWU4,0.49288759184933345
5477,ptr,combat,IPCAS_7,UPSM_1,0.4928817056885018
5478,ptr,combat,IPCAS_7,UWM,0.49282956217199453
5479,ptr,combat,IPCAS_7,Utah1,0.4928259684810916
5480,ptr,combat,IPCAS_7,XHCUMS,0.4928958138071718
5481,ptr,combat,IPCAS_8,BMB_1,0.49286636286598456
5482,ptr,combat,IPCAS_8,BNU1,0.49291866655781713
5483,ptr,combat,IPCAS_8,BNU2,0.49284330558932615
5484,ptr,combat,IPCAS_8,BNU3,0.4928260292359964
5485,ptr,combat,IPCAS_8,HNU1,0.4928912500133619
5486,ptr,combat,IPCAS_8,IACAS_1,0.4929002038678101
5487,ptr,combat,IPCAS_8,IBATRT,0.49289859394311636
5488,ptr,combat,IPCAS_8,IPCAS_1,0.4928525187010281
5489,ptr,combat,IPCAS_8,IPCAS_2,0.49285779229959453
5490,ptr,combat,IPCAS_8,IPCAS_3,0.4928266738083491
5491,ptr,combat,IPCAS_8,IPCAS_4,0.4929780316738966
5492,ptr,combat,IPCAS_8,IPCAS_5,0.4927974132594423
5493,ptr,combat,IPCAS_8,IPCAS_6,0.49278782901970714
5494,ptr,combat,IPCAS_8,IPCAS_7,0.492834766450043
5495,ptr,combat,IPCAS_8,IPCAS_8,0.4929479166801183
5496,ptr,combat,IPCAS_8,JHNU,0.49284222021643176
5497,ptr,combat,IPCAS_8,MRN_1,0.49289845379802777
5498,ptr,combat,IPCAS_8,NYU_1,0.4929451923087006
5499,ptr,combat,IPCAS_8,NYU_2,0.4929324921264233
5500,ptr,combat,IPCAS_8,SWU1,0.492790439478363
5501,ptr,combat,IPCAS_8,SWU2,0.49283976330339285
5502,ptr,combat,IPCAS_8,SWU3,0.49277454572571483
5503,ptr,combat,IPCAS_8,SWU4,0.4929138163151548
5504,ptr,combat,IPCAS_8,UPSM_1,0.49292559195861196
5505,ptr,combat,IPCAS_8,UWM,0.4928819436003741
5506,ptr,combat,IPCAS_8,Utah1,0.49287335531122184
5507,ptr,combat,IPCAS_8,XHCUMS,0.49294540149318183
5508,ptr,combat,JHNU,BMB_1,0.49283126805378175
5509,ptr,combat,JHNU,BNU1,0.4928698991378243
5510,ptr,combat,JHNU,BNU2,0.4928122206523032
5511,ptr,combat,JHNU,BNU3,0.492801785496894
5512,ptr,combat,JHNU,HNU1,0.49287135215445255
5513,ptr,combat,JHNU,IACAS_1,0.49283526769164876
5514,ptr,combat,JHNU,IBATRT,0.4928522631754978
5515,ptr,combat,JHNU,IPCAS_1,0.4928189189045454
5516,ptr,combat,JHNU,IPCAS_2,0.4928107167766317
5517,ptr,combat,JHNU,IPCAS_3,0.492790676429821
5518,ptr,combat,JHNU,IPCAS_4,0.4928768936172417
5519,ptr,combat,JHNU,IPCAS_5,0.49276588326282283
5520,ptr,combat,JHNU,IPCAS_6,0.4927635162502199
5521,ptr,combat,JHNU,IPCAS_7,0.4928085525097705
5522,ptr,combat,JHNU,IPCAS_8,0.49284222021643176
5523,ptr,combat,JHNU,JHNU,0.4927964184155007
5524,ptr,combat,JHNU,MRN_1,0.49284839867717645
5525,ptr,combat,JHNU,NYU_1,0.4928785458846348
5526,ptr,combat,JHNU,NYU_2,0.4929170588632675
5527,ptr,combat,JHNU,SWU1,0.49276956980787484
5528,ptr,combat,JHNU,SWU2,0.49279228364489835
5529,ptr,combat,JHNU,SWU3,0.49274440154243815
5530,ptr,combat,JHNU,SWU4,0.4928975653244412
5531,ptr,combat,JHNU,UPSM_1,0.4928968648712124
5532,ptr,combat,JHNU,UWM,0.49283122648062766
5533,ptr,combat,JHNU,Utah1,0.4928255099876118
5534,ptr,combat,JHNU,XHCUMS,0.4929146698224609
5535,ptr,combat,MRN_1,BMB_1,0.4928635627117442
5536,ptr,combat,MRN_1,BNU1,0.4928989487177366
5537,ptr,combat,MRN_1,BNU2,0.49284741781782543
5538,ptr,combat,MRN_1,BNU3,0.4928342975677949
5539,ptr,combat,MRN_1,HNU1,0.49288577208753825
5540,ptr,combat,MRN_1,IACAS_1,0.4928814585937177
5541,ptr,combat,MRN_1,IBATRT,0.4928848665023493
5542,ptr,combat,MRN_1,IPCAS_1,0.4928538845730345
5543,ptr,combat,MRN_1,IPCAS_2,0.4928574650113519
5544,ptr,combat,MRN_1,IPCAS_3,0.49283798880528507
5545,ptr,combat,MRN_1,IPCAS_4,0.4929193918444235
5546,ptr,combat,MRN_1,IPCAS_5,0.49282139016543974
5547,ptr,combat,MRN_1,IPCAS_6,0.4928119114151408
5548,ptr,combat,MRN_1,IPCAS_7,0.4928408039312113
5549,ptr,combat,MRN_1,IPCAS_8,0.49289845379802777
5550,ptr,combat,MRN_1,JHNU,0.49284839867717645
5551,ptr,combat,MRN_1,MRN_1,0.4928838397646828
5552,ptr,combat,MRN_1,NYU_1,0.49291163490053874
5553,ptr,combat,MRN_1,NYU_2,0.49292446048623617
5554,ptr,combat,MRN_1,SWU1,0.4928103661351286
5555,ptr,combat,MRN_1,SWU2,0.4928472755625382
5556,ptr,combat,MRN_1,SWU3,0.49281268177507825
5557,ptr,combat,MRN_1,SWU4,0.49290698579978565
5558,ptr,combat,MRN_1,UPSM_1,0.49291221260067203
5559,ptr,combat,MRN_1,UWM,0.4928724439831095
5560,ptr,combat,MRN_1,Utah1,0.49286719795554457
5561,ptr,combat,MRN_1,XHCUMS,0.49292832103533685
5562,ptr,combat,NYU_1,BMB_1,0.49288544479100693
5563,ptr,combat,NYU_1,BNU1,0.49292506486985893
5564,ptr,combat,NYU_1,BNU2,0.49286843917448503
5565,ptr,combat,NYU_1,BNU3,0.49285204441064867
5566,ptr,combat,NYU_1,HNU1,0.4928979206937825
5567,ptr,combat,NYU_1,IACAS_1,0.4929160713008095
5568,ptr,combat,NYU_1,IBATRT,0.49291083195797286
5569,ptr,combat,NYU_1,IPCAS_1,0.4928757956293997
5570,ptr,combat,NYU_1,IPCAS_2,0.4928867498739478
5571,ptr,combat,NYU_1,IPCAS_3,0.4928637047835357
5572,ptr,combat,NYU_1,IPCAS_4,0.49296280735904185
5573,ptr,combat,NYU_1,IPCAS_5,0.4928477643665343
5574,ptr,combat,NYU_1,IPCAS_6,0.49283370255817344
5575,ptr,combat,NYU_1,IPCAS_7,0.49285927435590593
5576,ptr,combat,NYU_1,IPCAS_8,0.4929451923087006
5577,ptr,combat,NYU_1,JHNU,0.4928785458846348
5578,ptr,combat,NYU_1,MRN_1,0.49291163490053874
5579,ptr,combat,NYU_1,NYU_1,0.4929442478599426
5580,ptr,combat,NYU_1,NYU_2,0.4929333353573317
5581,ptr,combat,NYU_1,SWU1,0.492828796289563
5582,ptr,combat,NYU_1,SWU2,0.49287871178359727
5583,ptr,combat,NYU_1,SWU3,0.492842479736067
5584,ptr,combat,NYU_1,SWU4,0.4929165911787136
5585,ptr,combat,NYU_1,UPSM_1,0.492928276384319
5586,ptr,combat,NYU_1,UWM,0.49290166039633615
5587,ptr,combat,NYU_1,Utah1,0.49289558126887156
5588,ptr,combat,NYU_1,XHCUMS,0.49294490825502163
5589,ptr,combat,NYU_2,BMB_1,0.49291548895761605
5590,ptr,combat,NYU_2,BNU1,0.49292812099190036
5591,ptr,combat,NYU_2,BNU2,0.4929102328472489
5592,ptr,combat,NYU_2,BNU3,0.4929029134594987
5593,ptr,combat,NYU_2,HNU1,0.49291457136459893
5594,ptr,combat,NYU_2,IACAS_1,0.4929262786250781
5595,ptr,combat,NYU_2,IBATRT,0.4929239656593837
5596,ptr,combat,NYU_2,IPCAS_1,0.49291279039186303
5597,ptr,combat,NYU_2,IPCAS_2,0.49291859539371663
5598,ptr,combat,NYU_2,IPCAS_3,0.49291188622437826
5599,ptr,combat,NYU_2,IPCAS_4,0.49293661088033186
5600,ptr,combat,NYU_2,IPCAS_5,0.4929089104284655
5601,ptr,combat,NYU_2,IPCAS_6,0.4929024357210022
5602,ptr,combat,NYU_2,IPCAS_7,0.49290568182867295
5603,ptr,combat,NYU_2,IPCAS_8,0.4929324921264233
5604,ptr,combat,NYU_2,JHNU,0.4929170588632675
5605,ptr,combat,NYU_2,MRN_1,0.49292446048623617
5606,ptr,combat,NYU_2,NYU_1,0.4929333353573317
5607,ptr,combat,NYU_2,NYU_2,0.4929316819478454
5608,ptr,combat,NYU_2,SWU1,0.49289763917730156
5609,ptr,combat,NYU_2,SWU2,0.49291751875186146
5610,ptr,combat,NYU_2,SWU3,0.49290998895148214
5611,ptr,combat,NYU_2,SWU4,0.49292243698546145
5612,ptr,combat,NYU_2,UPSM_1,0.49292894934055864
5613,ptr,combat,NYU_2,UWM,0.492922128130067
5614,ptr,combat,NYU_2,Utah1,0.49292044113209127
5615,ptr,combat,NYU_2,XHCUMS,0.49293598312806935
5616,ptr,combat,SWU1,BMB_1,0.4928025566335995
5617,ptr,combat,SWU1,BNU1,0.4928292713005702
5618,ptr,combat,SWU1,BNU2,0.4927880086998289
5619,ptr,combat,SWU1,BNU3,0.4927823080878936
5620,ptr,combat,SWU1,HNU1,0.4928493306953515
5621,ptr,combat,SWU1,IACAS_1,0.49279447454189135
5622,ptr,combat,SWU1,IBATRT,0.4928152734878044
5623,ptr,combat,SWU1,IPCAS_1,0.49279259517227675
5624,ptr,combat,SWU1,IPCAS_2,0.49278050552491126
5625,ptr,combat,SWU1,IPCAS_3,0.4927680006754559
5626,ptr,combat,SWU1,IPCAS_4,0.4928168059589538
5627,ptr,combat,SWU1,IPCAS_5,0.4927496436587308
5628,ptr,combat,SWU1,IPCAS_6,0.4927498096807774
5629,ptr,combat,SWU1,IPCAS_7,0.49278723277105646
5630,ptr,combat,SWU1,IPCAS_8,0.492790439478363
5631,ptr,combat,SWU1,JHNU,0.49276956980787484
5632,ptr,combat,SWU1,MRN_1,0.4928103661351286
5633,ptr,combat,SWU1,NYU_1,0.492828796289563
5634,ptr,combat,SWU1,NYU_2,0.49289763917730156
5635,ptr,combat,SWU1,SWU1,0.4927560326947862
5636,ptr,combat,SWU1,SWU2,0.4927659139957682
5637,ptr,combat,SWU1,SWU3,0.49273387484392706
5638,ptr,combat,SWU1,SWU4,0.49287786958697805
5639,ptr,combat,SWU1,UPSM_1,0.4928661134624673
5640,ptr,combat,SWU1,UWM,0.49279586783832097
5641,ptr,combat,SWU1,Utah1,0.4927922329288388
5642,ptr,combat,SWU1,XHCUMS,0.492881196146962
5643,ptr,combat,SWU2,BMB_1,0.49282976077781054
5644,ptr,combat,SWU2,BNU1,0.49286970864085705
5645,ptr,combat,SWU2,BNU2,0.4928100314056294
5646,ptr,combat,SWU2,BNU3,0.4927995675102256
5647,ptr,combat,SWU2,HNU1,0.49287129068152885
5648,ptr,combat,SWU2,IACAS_1,0.49283308174493495
5649,ptr,combat,SWU2,IBATRT,0.4928513781411553
5650,ptr,combat,SWU2,IPCAS_1,0.49281691675624545
5651,ptr,combat,SWU2,IPCAS_2,0.49280755633661627
5652,ptr,combat,SWU2,IPCAS_3,0.49278684449222426
5653,ptr,combat,SWU2,IPCAS_4,0.4928770158232178
5654,ptr,combat,SWU2,IPCAS_5,0.4927604284731165
5655,ptr,combat,SWU2,IPCAS_6,0.492758871966606
5656,ptr,combat,SWU2,IPCAS_7,0.4928064980804765
5657,ptr,combat,SWU2,IPCAS_8,0.49283976330339285
5658,ptr,combat,SWU2,JHNU,0.49279228364489835
5659,ptr,combat,SWU2,MRN_1,0.4928472755625382
5660,ptr,combat,SWU2,NYU_1,0.49287871178359727
